date,newHospitalized,countHospitalized,countHospitalizedWithoutRelease,countHardStatus,countMediumStatus,countEasyStatus,countBreath,countDeath,numVisits,patientsHome,patientsHotel,countBreathCum,countDeathCum,countCriticalStatus,countSeriousCriticalCum,seriousCriticalNew,countEcmo,countDeadAvg7days,mediumNew,easyNew
2020-03-02,3,10,10,0,0,10,0,0,5429,,,0,0,0,0,0,,,0,3
2020-03-03,0,11,10,0,0,10,0,0,7589,,,0,0,0,0,0,,0.0,0,1
2020-03-04,3,12,11,0,0,12,0,0,6755,,,0,0,0,0,0,,0.0,0,3
2020-03-05,2,13,13,1,0,12,0,0,6836,,,0,0,0,1,1,0.0,0.0,0,1
2020-03-06,3,16,16,2,0,14,1,0,4978,,,1,0,0,2,1,0.0,0.0,0,3
2020-03-07,3,19,19,3,0,16,2,0,4682,,,2,0,0,3,1,0.0,0.0,0,2
2020-03-08,8,27,27,5,0,21,4,0,7075,,,4,0,0,5,2,,0.0,0,5
2020-03-09,16,43,43,5,0,35,4,0,6009,,,4,0,0,5,0,0.0,0.0,0,14
2020-03-10,19,63,63,6,0,55,5,0,5803,,,5,0,0,6,1,0.0,0.0,0,21
2020-03-11,25,87,86,7,1,76,6,0,5719,,,6,0,0,7,1,0.0,0.0,1,21
2020-03-12,23,110,107,7,1,99,6,0,5769,,,6,0,0,7,0,0.0,0.0,0,24
2020-03-13,23,129,128,7,5,114,6,0,3985,,,6,0,0,7,0,0.0,0.0,4,19
2020-03-14,40,169,167,6,5,155,4,0,3550,,,6,0,0,8,1,0.0,0.0,0,42
2020-03-15,41,208,206,9,7,189,6,0,5336,,,8,0,0,11,3,0.0,0.0,3,36
2020-03-16,24,230,222,11,6,207,7,0,4620,,,9,0,0,13,2,0.0,0.0,0,22
2020-03-17,48,272,269,12,7,243,7,0,4223,,,9,0,0,14,1,0.0,0.0,1,46
2020-03-18,53,323,284,16,12,287,7,0,3764,,,9,0,0,18,4,0.0,0.0,5,46
2020-03-19,30,313,277,21,12,270,12,0,3927,,,14,0,0,23,5,0.0,0.0,1,24
2020-03-20,30,307,263,23,15,258,12,1,3096,,,14,1,0,26,3,0.0,0.0,3,24
2020-03-21,34,298,290,27,22,238,15,0,2791,,,17,1,0,30,4,0.0,0.0,7,24
2020-03-22,54,344,323,38,33,265,22,0,4359,,,24,1,0,41,11,0.0,0.0,12,33
2020-03-23,58,380,341,44,37,285,24,0,3905,,,28,1,0,48,7,0.0,0.0,6,48
2020-03-24,81,424,363,48,49,314,26,3,3835,,,30,4,0,55,7,0.0,0.0,12,68
2020-03-25,81,443,420,52,54,325,28,1,3533,,,33,5,0,60,5,0.0,0.0,7,70
2020-03-26,81,501,440,56,67,364,31,5,3789,,,39,10,0,69,10,0.0,0.0,16,67
2020-03-27,110,546,491,66,71,398,37,2,3129,,,46,12,0,82,13,0.0,1.0,10,92
2020-03-28,52,542,506,70,83,378,41,1,2721,,,51,13,0,87,5,0.0,1.0,15,36
2020-03-29,69,575,537,80,89,392,50,3,4118,,,62,16,0,101,14,0.0,1.0,18,54
2020-03-30,122,657,597,90,106,441,55,1,3750,,,70,17,0,113,13,0.0,2.0,30,100
2020-03-31,109,705,651,99,117,470,64,4,3849,,,81,21,0,128,15,0.0,2.0,36,97
2020-04-01,148,800,741,111,143,522,73,8,3911,,,95,29,0,148,21,0.0,2.0,47,117
2020-04-02,115,854,740,113,145,563,79,9,4149,,,106,38,0,160,12,0.0,3.0,29,111
2020-04-03,98,837,737,131,159,529,93,5,3373,,,126,43,1,182,24,1.0,4.0,45,91
2020-04-04,71,810,759,140,170,483,107,6,3031,,,143,49,1,197,17,1.0,4.0,23,56
2020-04-05,99,856,747,135,193,501,107,7,4356,,,150,56,1,203,6,1.0,5.0,35,85
2020-04-06,93,840,699,147,208,455,110,8,3937,,,164,64,1,223,21,1.0,5.0,66,101
2020-04-07,73,768,662,160,204,388,106,8,4155,,,171,72,2,241,18,1.0,6.0,39,70
2020-04-08,58,720,623,166,196,338,115,8,3369,,,178,80,1,258,22,1.0,7.0,34,70
2020-04-09,64,687,641,166,189,319,117,9,3232,,,185,89,1,274,19,1.0,7.0,35,69
2020-04-10,55,696,612,170,173,337,128,8,3947,,,196,97,1,284,13,1.0,7.0,23,68
2020-04-11,40,652,608,182,163,290,130,6,3084,,,205,103,1,308,26,1.0,7.0,42,59
2020-04-12,90,697,635,177,175,326,130,6,4797,,,212,109,1,326,21,1.0,7.0,60,100
2020-04-13,91,724,641,192,169,343,137,9,4515,,,224,118,1,352,34,1.0,7.0,47,100
2020-04-14,70,712,650,178,173,342,134,8,4209,,,228,126,1,359,8,1.0,7.0,38,83
2020-04-15,69,722,678,179,175,346,133,13,3368,,,241,139,1,380,26,1.0,7.0,42,75
2020-04-16,51,729,651,182,163,366,137,7,5208,,,251,146,1,393,19,1.0,8.0,37,72
2020-04-17,48,699,627,165,163,347,124,9,4059,,,254,155,1,401,13,1.0,8.0,33,59
2020-04-18,41,673,627,174,141,332,118,11,3696,,,260,166,1,417,28,1.0,8.0,29,57
2020-04-19,40,661,587,157,148,328,118,8,5597,,,267,174,1,425,8,2.0,9.0,32,48
2020-04-20,49,635,557,154,135,321,123,6,4910,,,276,180,2,430,11,3.0,9.0,31,66
2020-04-21,27,583,522,145,146,265,119,10,4731,,,279,190,3,436,8,4.0,8.0,36,35
2020-04-22,36,555,501,149,122,262,110,3,4648,,,279,193,3,444,10,5.0,9.0,14,46
2020-04-23,32,532,459,146,106,251,115,4,5175,,,283,197,3,449,11,5.0,7.0,21,51
2020-04-24,26,486,452,144,109,219,110,3,4255,,,287,200,3,456,9,5.0,7.0,24,35
2020-04-25,8,459,436,136,105,204,107,3,3527,,,288,203,3,459,7,5.0,6.0,18,21
2020-04-26,32,467,415,142,91,208,111,2,5560,,,292,205,3,466,10,4.0,5.0,10,40
2020-04-27,21,436,387,132,89,197,101,4,5124,,,293,209,3,468,3,4.0,4.0,20,27
2020-04-28,28,414,372,127,85,186,100,5,4682,,,296,214,3,472,6,5.0,4.0,17,35
2020-04-29,22,394,374,122,86,178,96,6,4071,,,296,220,3,477,6,5.0,3.0,17,25
2020-04-30,19,393,348,112,87,182,90,6,5461,,,296,226,3,480,5,5.0,3.0,28,35
2020-05-01,20,368,330,109,81,159,89,4,4405,,,299,230,3,484,5,5.0,4.0,16,28
2020-05-02,14,344,334,111,67,163,90,3,3828,,,300,233,3,486,7,5.0,4.0,10,29
2020-05-03,14,346,305,101,71,158,84,3,5779,,,300,236,3,486,2,5.0,4.0,21,22
2020-05-04,18,323,282,97,71,144,78,3,5315,,,300,239,2,487,2,4.0,4.0,12,24
2020-05-05,9,291,261,91,61,123,72,2,5224,,,300,241,2,487,0,4.0,4.0,8,19
2020-05-06,15,276,252,88,61,122,70,1,5142,,,300,242,2,488,3,4.0,3.0,9,20
2020-05-07,13,266,248,84,60,115,70,1,5419,,,302,243,2,489,3,4.0,3.0,10,15
2020-05-08,13,260,244,78,53,116,64,6,4641,,,303,249,2,491,3,4.0,2.0,7,21
2020-05-09,10,254,248,78,50,123,64,3,3107,,,304,252,2,492,5,4.0,2.0,8,15
2020-05-10,14,261,232,74,51,124,66,4,6096,,,308,256,2,495,4,4.0,2.0,10,17
2020-05-11,9,240,217,69,54,110,60,5,5289,,,309,261,2,498,3,4.0,2.0,9,6
2020-05-12,10,228,208,66,52,105,56,3,5416,,,310,264,2,500,3,4.0,3.0,5,11
2020-05-13,10,216,206,61,48,98,53,3,5383,,,312,267,2,502,2,4.0,3.0,8,16
2020-05-14,6,211,194,61,43,98,52,3,5779,,,313,270,2,503,2,4.0,3.0,8,13
2020-05-15,1,195,190,61,43,89,52,0,5004,,,313,270,2,503,0,4.0,3.0,1,0
2020-05-16,4,194,189,60,40,87,51,3,4369,,,313,273,1,503,0,3.0,3.0,0,3
2020-05-17,10,198,178,55,38,97,45,4,6530,,,314,277,1,505,3,2.0,3.0,11,20
2020-05-18,3,181,165,52,42,82,43,3,5996,,,315,280,1,506,1,2.0,3.0,8,6
2020-05-19,7,172,164,51,43,76,40,2,6127,,,315,282,1,508,3,2.0,2.0,9,8
2020-05-20,4,169,151,46,40,77,41,1,6059,,,315,283,1,508,1,2.0,2.0,6,7
2020-05-21,8,158,145,47,31,77,37,0,6343,,,315,283,1,508,2,2.0,2.0,3,14
2020-05-22,5,151,146,46,32,69,37,0,5198,,,315,283,1,508,0,2.0,1.0,2,3
2020-05-23,3,148,147,46,33,68,37,0,4603,,,315,283,1,508,0,2.0,1.0,2,1
2020-05-24,0,147,130,43,36,66,34,1,6907,,,315,284,1,508,1,2.0,1.0,6,2
2020-05-25,8,138,128,41,32,63,29,2,6306,,,315,286,1,509,2,2.0,1.0,4,9
2020-05-26,3,131,123,36,37,55,32,0,6265,,,315,286,1,509,1,1.0,0.0,8,6
2020-05-27,6,129,121,40,37,50,36,2,6313,,,316,288,2,510,5,1.0,0.0,3,4
2020-05-28,7,128,120,36,37,54,34,1,5390,,,316,289,1,510,0,1.0,0.0,3,8
2020-05-29,5,125,125,39,36,49,37,0,4547,,,317,289,1,511,4,1.0,0.0,2,4
2020-05-30,5,130,129,35,43,52,33,0,4772,,,317,289,1,511,0,1.0,0.0,8,7
2020-05-31,5,134,125,35,47,51,31,0,7132,,,317,289,1,512,3,1.0,0.0,8,7
2020-06-01,12,138,116,32,45,55,29,3,6362,,,317,292,1,512,1,1.0,0.0,4,14
2020-06-02,13,129,120,29,44,53,29,2,6370,,,318,294,1,513,2,1.0,0.0,5,13
2020-06-03,8,127,122,28,42,55,25,1,6293,,,318,295,1,513,1,1.0,1.0,6,12
2020-06-04,11,134,120,30,37,65,23,0,6701,,,318,295,1,516,4,1.0,1.0,4,15
2020-06-05,8,127,116,29,41,56,23,1,5538,,,318,296,1,516,0,1.0,0.0,7,8
2020-06-06,9,125,119,29,42,50,21,4,4954,,,318,300,1,519,5,1.0,1.0,8,8
2020-06-07,12,131,125,29,42,58,23,2,7550,,,319,302,1,523,5,1.0,1.0,8,11
2020-06-08,16,142,126,30,46,64,23,0,6393,,,319,302,1,525,2,1.0,1.0,5,14
2020-06-09,10,137,123,31,42,63,24,1,6648,,,321,303,1,528,3,1.0,1.0,4,11
2020-06-10,25,146,129,32,45,69,24,1,6816,,,322,304,1,530,2,1.0,1.0,6,20
2020-06-11,13,142,131,35,38,68,24,0,6839,,,322,304,1,534,6,1.0,1.0,5,16
2020-06-12,13,144,132,35,43,66,25,0,5678,,,323,304,1,537,3,1.0,1.0,9,10
2020-06-13,11,142,138,35,45,61,26,1,5054,,,324,305,1,537,2,1.0,1.0,9,11
2020-06-14,15,153,139,31,48,72,23,2,7569,,,324,307,1,538,1,1.0,0.0,13,20
2020-06-15,23,163,141,36,47,79,25,0,6581,,,327,307,1,545,7,1.0,0.0,10,21
2020-06-16,21,160,141,38,44,77,26,1,6824,,,330,308,1,548,4,1.0,0.0,8,23
2020-06-17,23,165,156,36,49,80,29,0,6514,,,333,308,1,550,3,1.0,0.0,14,20
2020-06-18,37,193,167,40,43,110,28,0,6784,,,336,308,1,555,6,1.0,0.0,10,42
2020-06-19,29,200,189,39,47,111,29,1,5734,,,337,309,1,559,6,1.0,0.0,15,30
2020-06-20,32,221,216,41,50,129,28,1,5022,,,337,310,1,563,4,1.0,0.0,9,30
2020-06-21,38,253,219,45,59,149,29,0,7744,,,338,310,0,569,9,0.0,0.0,23,34
2020-06-22,23,241,206,44,56,139,29,1,6877,,,339,311,0,571,5,0.0,0.0,15,29
2020-06-23,21,228,201,40,52,132,26,2,6529,,,340,313,0,573,4,1.0,0.0,9,26
2020-06-24,34,233,202,45,45,139,27,3,6553,,,341,316,0,578,6,1.0,0.0,4,30
2020-06-25,26,228,201,44,56,124,28,4,6644,,,343,320,0,583,5,1.0,1.0,22,24
2020-06-26,46,247,225,45,57,142,26,3,5490,,,343,323,0,589,8,1.0,1.0,18,48
2020-06-27,26,251,230,40,56,151,22,3,4985,,,343,326,0,590,1,0.0,2.0,11,30
2020-06-28,47,278,236,39,67,169,22,2,7517,,,346,328,0,594,4,0.0,2.0,22,42
2020-06-29,46,282,247,44,68,168,24,0,6878,,,347,328,0,599,7,0.0,2.0,14,41
2020-06-30,52,300,260,56,68,175,24,1,6548,,,348,329,0,611,16,0.0,2.0,15,46
2020-07-01,82,341,288,59,73,204,24,3,6341,,,351,332,0,618,10,0.0,2.0,24,72
2020-07-02,63,350,312,72,72,204,28,1,6707,,,358,333,0,638,23,0.0,2.0,29,66
2020-07-03,56,365,318,83,75,205,29,3,5633,,,361,336,0,646,13,0.0,1.0,19,45
2020-07-04,61,380,350,85,84,204,33,5,3784,,,367,341,0,655,11,0.0,1.0,24,52
2020-07-05,80,431,378,94,82,253,32,2,7343,,,373,343,0,668,16,0.0,2.0,24,76
2020-07-06,81,459,372,90,96,265,34,8,6638,,,376,351,0,675,8,2.0,2.0,31,67
2020-07-07,104,479,416,94,94,283,35,5,6402,,,378,356,1,691,22,2.0,3.0,34,109
2020-07-08,91,503,439,113,88,296,38,5,6453,,,383,361,1,714,27,2.0,3.0,31,93
2020-07-09,120,559,483,126,98,330,41,5,6591,,,389,366,0,746,34,2.0,4.0,44,114
2020-07-10,87,569,480,130,104,331,41,4,5592,,,390,370,1,760,14,2.0,4.0,27,79
2020-07-11,91,574,527,135,119,315,46,5,4821,,,395,375,0,778,19,2.0,4.0,37,76
2020-07-12,124,650,541,149,125,370,47,7,7501,,,398,382,0,805,33,3.0,4.0,44,117
2020-07-13,120,663,543,182,121,356,53,4,6724,,,408,386,0,848,51,3.0,5.0,48,106
2020-07-14,108,654,579,187,140,317,55,7,6632,,,412,393,0,880,35,3.0,5.0,56,97
2020-07-15,109,691,569,207,121,355,58,6,6494,,,418,399,1,917,48,3.0,5.0,41,105
2020-07-16,136,704,582,208,132,354,59,9,6554,,,426,408,1,945,36,3.0,5.0,60,127
2020-07-17,139,720,622,218,149,340,58,12,5363,,,429,420,1,971,27,3.0,6.0,34,101
2020-07-18,100,722,682,234,149,331,56,8,4930,,,429,428,1,999,32,2.0,7.0,28,81
2020-07-19,156,839,701,270,142,417,73,10,7485,,,445,438,1,1065,76,2.0,7.0,68,153
2020-07-20,145,843,700,264,148,414,78,12,6620,,,456,450,1,1103,41,2.0,8.0,59,125
2020-07-21,128,822,683,256,142,415,80,9,6556,,,464,459,1,1138,40,2.0,9.0,57,127
2020-07-22,136,815,713,284,138,386,79,6,6500,,,472,465,1,1192,62,3.0,9.0,53,119
2020-07-23,127,843,726,309,152,363,83,16,6798,,,481,481,1,1247,65,3.0,9.0,60,99
2020-07-24,104,828,739,327,152,339,86,8,5706,,,487,489,1,1282,44,3.0,10.0,38,78
2020-07-25,90,830,787,319,178,324,97,7,4947,,,500,496,1,1303,28,5.0,9.0,54,71
2020-07-26,125,906,784,309,197,390,98,10,7428,,,511,506,1,1339,44,6.0,9.0,64,121
2020-07-27,140,928,794,314,182,425,93,7,6609,,,519,513,1,1384,54,8.0,9.0,69,153
2020-07-28,125,917,797,320,185,402,92,8,6372,,,526,521,1,1430,53,9.0,9.0,66,111
2020-07-29,123,916,791,333,173,392,94,15,6247,,,535,536,1,1477,59,10.0,8.0,54,101
2020-07-30,94,885,765,316,172,381,99,15,5957,,,549,551,1,1511,39,10.0,10.0,63,99
2020-07-31,118,882,781,315,172,379,91,14,5784,,,553,565,1,1539,31,10.0,10.0,32,99
2020-08-01,107,888,819,335,165,374,91,14,4947,,,562,579,0,1583,53,9.0,10.0,57,102
2020-08-02,140,962,833,347,171,433,97,12,7322,,,570,591,0,1628,56,12.0,11.0,57,136
2020-08-03,110,953,803,326,147,454,91,15,6638,,,579,606,1,1668,44,14.0,12.0,48,136
2020-08-04,111,913,787,339,165,389,95,11,6745,,,583,617,0,1720,62,13.0,13.0,66,102
2020-08-05,141,919,791,352,165,390,102,10,6353,,,595,627,0,1754,41,13.0,13.0,42,113
2020-08-06,111,911,791,354,152,384,94,9,6439,,,603,636,2,1793,47,14.0,13.0,53,102
2020-08-07,120,906,823,364,159,367,101,12,5446,,,612,648,2,1832,47,14.0,12.0,53,104
2020-08-08,99,922,871,386,177,343,99,13,4537,,,616,661,2,1875,52,14.0,11.0,58,77
2020-08-09,146,1018,856,384,199,424,107,8,7231,,,629,669,2,1921,51,15.0,11.0,72,145
2020-08-10,104,960,819,390,183,370,107,15,6454,,,636,684,3,1957,51,16.0,11.0,55,84
2020-08-11,104,930,799,372,190,345,108,11,6784,,,640,695,1,2001,44,16.0,11.0,61,97
2020-08-12,110,904,769,370,171,341,105,16,6212,,,646,711,5,2040,47,17.0,11.0,49,97
2020-08-13,143,912,790,370,177,345,106,16,5980,,,658,727,3,2085,61,18.0,12.0,69,127
2020-08-14,117,908,814,369,179,344,101,12,4976,,,662,739,4,2122,45,17.0,13.0,52,99
2020-08-15,119,936,881,381,180,361,108,10,4338,,,671,749,3,2157,47,16.0,13.0,50,105
2020-08-16,136,1013,853,374,194,424,105,20,6799,,,681,769,6,2203,52,16.0,12.0,64,147
2020-08-17,106,964,835,392,182,376,107,4,5669,,,687,773,112,2251,62,17.0,14.0,58,94
2020-08-18,142,978,832,398,184,374,111,14,5812,,,696,787,121,2306,64,16.0,12.0,70,130
2020-08-19,112,951,840,380,177,367,110,12,5561,,,700,799,116,2338,43,17.0,13.0,63,109
2020-08-20,115,947,813,392,176,357,109,14,5837,,,709,813,117,2388,61,16.0,12.0,51,105
2020-08-21,129,947,860,397,169,355,109,13,4859,,,718,826,115,2422,49,17.0,12.0,50,101
2020-08-22,98,952,910,401,178,357,113,10,4228,,,727,836,120,2450,39,17.0,12.0,53,83
2020-08-23,132,1042,918,403,209,408,112,13,6501,,,738,849,119,2509,62,17.0,12.0,69,121
2020-08-24,129,1047,905,422,201,405,116,16,5683,,,751,865,124,2570,71,17.0,11.0,63,114
2020-08-25,117,1023,877,425,178,390,115,19,5789,,,758,884,123,2616,59,17.0,13.0,55,114
2020-08-26,165,1038,896,414,188,420,115,11,5676,,,767,895,122,2660,53,16.0,13.0,71,140
2020-08-27,137,1035,886,420,190,408,114,11,5724,,,773,906,123,2712,64,15.0,13.0,66,119
2020-08-28,106,999,893,416,201,357,110,13,4944,,,778,919,120,2754,56,15.0,13.0,66,90
2020-08-29,99,984,936,434,194,343,115,5,4437,,,784,924,126,2788,45,16.0,13.0,39,75
2020-08-30,170,1105,952,451,210,420,124,14,6685,,,793,938,133,2842,67,14.0,12.0,59,144
2020-08-31,156,1118,937,431,206,447,118,23,6011,,,800,961,128,2892,65,14.0,12.0,74,149
2020-09-01,126,1057,907,412,197,414,115,15,6663,,,809,976,125,2928,50,13.0,13.0,69,123
2020-09-02,126,1032,900,417,169,415,119,13,6178,,,823,989,125,2979,67,13.0,13.0,44,130
2020-09-03,143,1046,891,407,160,431,114,16,6132,,,829,1005,118,3012,43,13.0,13.0,47,126
2020-09-04,130,1021,917,422,147,421,118,12,5023,,,836,1017,123,3067,64,13.0,14.0,50,108
2020-09-05,122,1039,982,442,148,412,124,15,4582,,,850,1032,133,3118,66,14.0,14.0,49,103
2020-09-06,178,1154,983,459,185,480,130,12,6866,,,859,1044,137,3177,80,14.0,15.0,84,154
2020-09-07,167,1153,1008,461,183,469,131,17,6184,,,869,1061,138,3229,64,13.0,15.0,54,142
2020-09-08,168,1172,1005,461,187,492,139,20,6067,,,878,1081,145,3282,64,14.0,14.0,73,148
2020-09-09,178,1187,1038,489,189,472,137,15,6022,,,887,1096,151,3363,92,17.0,15.0,80,144
2020-09-10,177,1214,1070,495,196,490,136,14,5986,,,896,1110,153,3422,75,19.0,15.0,74,157
2020-09-11,152,1218,1065,493,203,487,129,20,5159,,,902,1130,142,3474,59,17.0,15.0,63,137
2020-09-12,148,1219,1132,514,206,467,130,15,4702,,,911,1145,139,3536,78,18.0,16.0,60,120
2020-09-13,208,1344,1160,518,234,554,132,17,6992,,,920,1162,152,3605,80,17.0,16.0,98,186
2020-09-14,214,1378,1175,527,235,576,131,20,6126,,,931,1182,146,3672,80,17.0,16.0,92,190
2020-09-15,198,1383,1209,525,232,575,130,16,6117,,,941,1198,144,3740,83,18.0,17.0,81,182
2020-09-16,210,1417,1225,531,270,564,134,26,6190,,,952,1224,143,3820,99,16.0,16.0,115,188
2020-09-17,221,1445,1234,575,247,578,139,17,6129,,,969,1241,166,3918,121,16.0,18.0,73,194
2020-09-18,199,1452,1295,591,255,547,142,21,5016,,,983,1262,156,3992,103,16.0,18.0,94,166
2020-09-19,159,1429,1303,613,250,529,146,28,4477,,,997,1290,164,4068,84,16.0,18.0,75,125
2020-09-20,220,1530,1402,632,242,619,156,21,5141,,,1010,1311,169,4146,95,16.0,20.0,79,206
2020-09-21,224,1621,1351,654,276,647,160,32,6579,,,1027,1343,176,4251,124,15.0,21.0,114,201
2020-09-22,245,1616,1394,636,293,625,158,25,5853,,,1044,1368,183,4336,99,12.0,23.0,116,208
2020-09-23,244,1634,1423,669,267,638,151,25,5659,,,1051,1393,169,4433,127,12.0,24.0,103,204
2020-09-24,260,1683,1437,674,275,650,150,31,5817,,,1066,1424,201,4531,116,15.0,24.0,98,212
2020-09-25,236,1684,1495,709,255,651,164,29,4881,,,1084,1453,208,4641,132,17.0,26.0,78,199
2020-09-26,216,1702,1565,721,285,639,179,27,4698,,,1110,1480,222,4730,105,17.0,27.0,108,175
2020-09-27,280,1836,1611,740,285,761,187,31,5438,,,1135,1511,228,4850,131,17.0,27.0,87,265
2020-09-28,181,1800,1700,764,302,671,186,29,3949,,,1149,1540,222,4930,101,17.0,28.0,102,151
2020-09-29,282,1967,1616,806,310,782,195,35,6749,,,1164,1575,248,5056,145,17.0,28.0,99,265
2020-09-30,268,1911,1631,824,287,716,198,37,5535,,,1185,1612,251,5183,142,16.0,29.0,103,222
2020-10-01,264,1884,1634,814,302,678,183,46,5782,,,1199,1658,240,5303,138,14.0,31.0,131,225
2020-10-02,224,1848,1652,848,294,652,193,25,4620,,,1214,1683,251,5402,126,12.0,33.0,90,186
2020-10-03,188,1835,1713,843,330,600,205,38,4016,,,1237,1721,260,5486,101,13.0,32.0,110,137
2020-10-04,262,1965,1685,897,351,655,209,37,5635,,,1256,1758,264,5614,161,13.0,34.0,126,210
2020-10-05,220,1928,1722,871,338,653,209,27,5184,,,1274,1785,270,5718,117,15.0,35.0,123,218
2020-10-06,218,1925,1640,855,353,656,210,45,5320,,,1290,1830,276,5803,101,14.0,35.0,111,188
2020-10-07,218,1868,1676,849,329,631,216,26,5362,,,1315,1856,281,5896,107,14.0,36.0,113,192
2020-10-08,185,1859,1575,839,337,602,216,47,5532,,,1340,1903,282,5989,118,12.0,34.0,123,169
2020-10-09,185,1748,1573,831,293,560,218,40,5091,,,1353,1943,270,6066,87,12.0,35.0,89,142
2020-10-10,150,1725,1626,812,294,566,217,35,4445,,,1372,1978,276,6122,69,13.0,37.0,79,126
2020-10-11,248,1862,1591,807,324,668,214,45,6337,,,1394,2023,275,6223,122,12.0,36.0,117,219
2020-10-12,189,1785,1547,798,306,624,210,30,5332,,,1412,2053,274,6290,85,14.0,37.0,92,146
2020-10-13,134,1688,1463,765,277,584,223,37,4708,,,1431,2090,285,6358,81,16.0,38.0,90,145
2020-10-14,152,1624,1397,724,252,572,214,34,4944,,,1442,2124,267,6428,83,19.0,37.0,74,146
2020-10-15,146,1542,1316,701,244,526,204,32,5401,,,1454,2156,268,6487,76,17.0,38.0,77,123
2020-10-16,105,1421,1281,658,228,465,217,35,4409,,,1471,2191,264,6528,57,18.0,36.0,72,90
2020-10-17,72,1334,1264,645,187,456,219,32,3956,,,1479,2223,256,6568,48,16.0,35.0,36,78
2020-10-18,134,1388,1190,665,226,444,223,33,6465,,,1511,2256,243,6648,111,17.0,35.0,95,126
2020-10-19,127,1332,1171,647,191,431,224,31,5422,,,1524,2287,258,6706,73,16.0,33.0,55,111
